Podaci 15-minutnih optereæenja za: 19.5.2011.
 Vrijeme   Interval  P15(kW)  Q15(kVAr)
00:00:02,       0,     160,      21
00:00:16,       0,     158,      21
00:00:34,       0,     156,      22
00:00:50,       0,     156,      21
00:01:04,       0,     156,      21
00:01:17,       0,     158,      21
00:01:31,       0,     161,      21
00:01:45,       0,     157,      20
00:01:58,       0,     157,      19
00:02:12,       0,     162,      19
00:02:25,       0,     161,      19
00:02:39,       0,     163,      19
00:02:53,       0,     155,      19
00:03:06,       0,     156,      19
00:03:19,       0,     159,      19
00:03:33,       0,     157,      19
00:03:46,       0,     158,      18
00:04:00,       0,     158,      19
00:04:13,       0,     160,      19
00:04:27,       0,     158,      19
00:04:41,       0,     156,      19
00:04:54,       0,     157,      19
00:05:08,       0,     157,      19
00:05:23,       0,     166,      19
00:05:37,       0,     160,      21
00:05:51,       0,     153,      21
00:06:04,       0,     154,      22
00:06:17,       0,     156,      21
00:06:31,       0,     155,      21
00:06:44,       0,     157,      21
00:06:57,       0,     158,      20
00:07:12,       0,     158,      19
00:07:26,       0,     153,      19
00:07:40,       0,     152,      18
00:07:57,       0,     152,      18
00:08:13,       0,     157,      19
00:08:30,       0,     163,      18
00:08:44,       0,     165,      17
00:08:57,       0,     157,      19
00:09:13,       0,     153,      19
00:09:30,       0,     153,      19
00:09:45,       0,     154,      20
00:09:59,       0,     154,      20
00:10:14,       0,     158,      20
00:10:31,       0,     160,      21
00:10:46,       0,     160,      21
00:11:01,       0,     162,      21
00:11:16,       0,     164,      21
00:11:32,       0,     157,      22
00:11:47,       0,     156,      21
00:12:02,       0,     159,      21
00:12:15,       0,     159,      21
00:12:31,       0,     159,      22
00:12:47,       0,     158,      22
00:13:02,       0,     156,      22
00:13:16,       0,     157,      22
00:13:31,       0,     158,      23
00:13:45,       0,     160,      23
00:13:59,       0,     162,      23
00:14:12,       0,     167,      23
00:14:26,       0,     163,      24
00:14:40,       0,     166,      24
00:14:56,       0,     162,      24
00:15:10,       1,     166,      24
00:15:24,       1,     163,      23
00:15:39,       1,     158,      23
00:15:55,       1,     161,      23
00:16:11,       1,     158,      23
00:16:25,       1,     157,      23
00:16:39,       1,     158,      23
00:16:53,       1,     161,      22
00:17:10,       1,     165,      23
00:17:25,       1,     158,      24
00:17:41,       1,     158,      24
00:17:57,       1,     158,      24
00:18:10,       1,     160,      24
00:18:25,       1,     166,      23
00:18:41,       1,     165,      23
00:18:55,       1,     155,      24
00:19:09,       1,     158,      23
00:19:22,       1,     162,      23
00:19:39,       1,     159,      24
00:19:54,       1,     162,      23
00:20:08,       1,     162,      23
00:20:21,       1,     155,      22
00:20:35,       1,     156,      23
00:20:48,       1,     156,      22
00:21:03,       1,     159,      22
00:21:17,       1,     159,      23
00:21:32,       1,     157,      23
00:21:47,       1,     160,      23
00:22:01,       1,     158,      23
00:22:16,       1,     161,      22
00:22:32,       1,     159,      22
00:22:47,       1,     164,      22
00:23:02,       1,     159,      21
00:23:16,       1,     152,      20
00:23:31,       1,     154,      20
00:23:45,       1,     155,      19
00:23:59,       1,     155,      19
00:24:12,       1,     155,      19
00:24:29,       1,     152,      19
00:24:42,       1,     150,      19
00:24:55,       1,     155,      19
00:25:08,       1,     153,      20
00:25:22,       1,     154,      19
00:25:35,       1,     155,      19
00:25:49,       1,     160,      19
00:26:03,       1,     160,      18
00:26:17,       1,     158,      19
00:26:31,       1,     159,      20
00:26:45,       1,     161,      20
00:26:59,       1,     157,      19
00:27:13,       1,     157,      19
00:27:29,       1,     154,      18
00:27:44,       1,     156,      19
00:27:59,       1,     158,      19
00:28:14,       1,     157,      18
00:28:29,       1,     153,      19
00:28:42,       1,     159,      18
00:28:56,       1,     154,      19
00:29:11,       1,     153,      18
00:29:26,       1,     154,      18
00:29:39,       1,     165,      18
00:29:53,       1,     162,      18
00:30:07,       2,     154,      17
00:30:20,       2,     154,      17
00:30:34,       2,     155,      17
